0,0,939,0,2200,2.38,-6.24,-75.6

0,0,0,0,2200,2.50,-6.29,-75.3

0,0,423,0,2200,2.50,-6.29,-75.3

42,0,139,0,2200,2.50,-6.29,-75.3

0,0,0,0,2200,2.50,-6.29,-75.3

0,0,0,0,2200,2.62,-6.33,-75.1

0,0,395,0,0,2.62,-6.33,-75.1

0,0,74,0,2200,2.62,-6.33,-75.1

0,0,0,0,2200,2.62,-6.33,-75.1

0,0,0,0,2200,2.62,-6.33,-75.1

0,0,0,0,2200,2.74,-6.39,-74.8

0,0,0,0,2200,2.74,-6.39,-74.8

0,0,0,0,2200,2.74,-6.39,-74.8

0,0,0,18,2200,2.74,-6.39,-74.8

135,0,0,0,2200,2.74,-6.39,-74.8

0,0,0,824,2200,2.87,-6.38,-74.6

0,0,0,0,2200,2.87,-6.38,-74.6

0,0,0,756,2200,2.87,-6.38,-74.6

0,0,32,0,2200,2.87,-6.38,-74.6

0,0,0,2200,2200,2.87,-6.38,-74.6

0,0,0,0,2200,3.00,-6.41,-74.3

0,0,0,2200,2200,3.00,-6.41,-74.3

0,0,0,0,2200,3.00,-6.41,-74.3

0,0,0,0,2200,3.00,-6.41,-74.3

0,0,0,0,2200,3.13,-6.40,-74.1

186,0,0,0,2200,3.13,-6.40,-74.1

0,0,0,0,2200,3.13,-6.40,-74.1

0,0,0,0,2200,3.13,-6.40,-74.1

0,4,0,0,2200,3.13,-6.40,-74.1

0,0,0,0,2200,3.24,-6.34,-73.8

0,0,488,0,0,3.24,-6.34,-73.8

0,0,167,0,2200,3.24,-6.34,-73.8

38,0,0,0,2200,3.24,-6.34,-73.8

0,0,0,0,2200,2.36,-6.21,-73.6

0,0,0,0,2200,2.36,-6.21,-73.6

0,0,0,0,2200,2.36,-6.21,-73.6

0,0,0,0,2200,2.36,-6.21,-73.6

0,0,0,0,2200,2.36,-6.21,-73.6

0,0,0,0,2200,2.48,-5.93,-73.5

0,0,0,0,2200,2.48,-5.93,-73.5

0,0,0,0,2200,2.48,-5.93,-73.5

0,0,0,0,2200,2.48,-5.93,-73.5

0,0,0,0,2200,2.48,-5.93,-73.5

0,0,0,1446,2200,2.60,-6.11,-73.2

0,0,520,0,905,2.60,-6.11,-73.2

0,0,181,676,2200,2.60,-6.11,-73.2

0,0,0,0,2200,2.60,-6.11,-73.2

0,0,0,0,2200,2.77,-6.59,-73.4

19,0,343,0,2200,2.77,-6.59,-73.4

0,0,143,0,2200,2.77,-6.59,-73.4

0,0,213,0,803,2.77,-6.59,-73.4

0,0,0,0,2200,2.77,-6.59,-73.4

0,0,0,0,2200,2.92,-6.26,-73.4

0,0,0,0,2200,2.92,-6.26,-73.4

0,0,0,0,446,2.92,-6.26,-73.4

0,0,0,0,567,2.92,-6.26,-73.4

0,0,0,0,2200,3.06,-6.16,-73.2

0,0,0,0,2200,3.06,-6.16,-73.2

0,0,0,0,2200,3.06,-6.16,-73.2

0,0,0,0,2200,3.06,-6.16,-73.2

0,0,0,0,2200,3.06,-6.16,-73.2

0,0,255,0,2200,3.21,-5.85,-73.3

0,0,0,0,0,3.21,-5.85,-73.3

0,0,0,0,2200,3.21,-5.85,-73.3

0,0,0,0,1537,3.21,-5.85,-73.3

0,0,0,0,1868,3.32,-5.99,-73.0

0,0,0,0,2200,3.32,-5.99,-73.0

0,0,0,0,2200,3.32,-5.99,-73.0

0,0,0,0,2200,3.32,-5.99,-73.0

0,0,0,0,2200,3.32,-5.99,-73.0

0,0,0,0,2200,2.42,-6.24,-72.8

0,0,0,85,2200,2.42,-6.24,-72.8

0,0,0,0,2200,2.42,-6.24,-72.8

183,0,0,0,2200,2.42,-6.24,-72.8

0,0,0,0,1428,2.42,-6.24,-72.8

0,0,0,0,2200,2.58,-6.35,-73.1

62,0,446,0,2200,2.58,-6.35,-73.1

62,0,157,0,2200,2.58,-6.35,-73.1

0,0,0,0,2200,2.58,-6.35,-73.1

0,12,0,0,2200,2.68,-6.27,-72.9

0,0,357,0,2200,2.68,-6.27,-72.9

0,0,125,0,2200,2.68,-6.27,-72.9

0,0,0,0,1390,2.68,-6.27,-72.9

0,0,0,0,2200,2.68,-6.27,-72.9

0,0,0,2200,2200,2.86,-6.37,-73.3

0,0,0,0,2200,2.86,-6.37,-73.3

0,0,0,0,2200,2.86,-6.37,-73.3

0,0,0,0,2200,2.86,-6.37,-73.3

0,0,0,0,267,2.96,-6.49,-73.1

0,0,0,0,2200,2.96,-6.49,-73.1

0,0,0,947,2200,2.96,-6.49,-73.1

0,0,0,0,2200,2.96,-6.49,-73.1

0,0,0,0,1830,2.96,-6.49,-73.1

0,0,1721,0,2200,3.10,-6.17,-73.0

0,0,892,0,2200,3.10,-6.17,-73.0

0,0,297,0,2200,3.10,-6.17,-73.0

0,0,0,0,2200,3.10,-6.17,-73.0

0,0,0,0,2200,3.10,-6.17,-73.0

0,0,0,0,1198,3.25,-5.83,-73.3

3,0,0,0,2200,3.25,-5.83,-73.3

0,0,0,0,905,3.25,-5.83,-73.3

0,0,0,0,2200,3.25,-5.83,-73.3

0,0,0,0,0,2.35,-5.87,-73.1

