0,0,222,0,305,0.09,4.68,77.82
767,899,520,1520,816,0.09,4.68,77.82
0,0,255,0,325,0.09,4.68,77.82
686,592,315,393,210,0.09,4.68,77.82
7,358,362,79,898,0.09,4.68,77.82
237,0,153,399,0,0.89,5.13,77.78
311,237,497,295,1122,0.89,5.13,77.78
0,0,0,276,0,0.89,5.13,77.78
498,761,437,1446,1492,0.89,5.13,77.78
0,0,0,0,0,0.60,5.02,78.01
494,471,697,1101,1906,0.60,5.02,78.01
0,0,0,0,0,0.60,5.02,78.01
635,614,669,849,1664,0.60,5.02,78.01
0,0,0,0,0,0.60,5.02,78.01
771,306,883,1459,1932,0.36,5.19,78.24
0,0,0,0,0,0.36,5.19,78.24
849,891,772,424,1792,0.36,5.19,78.24
0,0,0,0,0,0.36,5.19,78.24
1052,843,739,892,2021,0.36,5.19,78.24
0,0,23,0,0,0.14,5.03,77.91
1059,917,892,1280,2015,0.14,5.03,77.91
0,0,120,0,0,0.14,5.03,77.91
974,1116,581,1237,1670,0.14,5.03,77.91
0,0,222,0,305,0.14,5.03,77.91
1025,791,651,1575,1422,0.99,4.64,77.96
0,0,0,0,0,0.99,4.64,77.96
1032,895,832,1902,1792,0.99,4.64,77.96
0,0,46,0,0,0.99,4.64,77.96
990,886,767,2200,2008,0.82,5.06,77.76
0,0,0,0,0,0.82,5.06,77.76
931,705,855,1409,1983,0.82,5.06,77.76
0,0,23,0,0,0.82,5.06,77.76
1145,787,818,1212,1537,0.82,5.06,77.76
0,0,0,0,0,0.68,5.22,78.00
990,817,609,2013,1351,0.68,5.22,78.00
0,0,92,350,0,0.68,5.22,78.00
896,1029,492,1785,1268,0.68,5.22,78.00
0,0,222,276,0,0.68,5.22,78.00
1087,800,642,1545,1153,0.65,5.58,77.77
0,0,204,0,267,0.65,5.58,77.77
654,670,195,1360,440,0.65,5.58,77.77
0,0,371,61,713,0.65,5.58,77.77
494,276,171,1342,261,0.65,5.58,77.77
19,207,334,295,720,0.70,5.18,77.66
0,0,148,0,0,0.70,5.18,77.66
241,679,581,1858,1243,0.70,5.18,77.66
0,0,4,0,0,0.70,5.18,77.66
498,718,669,479,1473,0.52,5.19,77.87
0,0,0,0,0,0.52,5.19,77.87
451,445,669,744,1734,0.52,5.19,77.87
338,445,162,1169,0,0.52,5.19,77.87
249,211,376,0,911,0.52,5.19,77.87
38,0,60,0,0,0.34,5.09,78.12
436,146,562,1083,1549,0.34,5.09,78.12
0,0,0,0,0,0.34,5.09,78.12
311,276,623,1489,1198,0.34,5.09,78.12
0,0,0,48,0,0.34,5.09,78.12
393,462,609,1243,1849,0.17,4.68,78.05
0,0,0,0,0,0.17,4.68,78.05
600,601,669,861,1696,0.17,4.68,78.05
0,0,0,0,0,0.17,4.68,78.05
720,596,748,1379,2034,0.07,4.88,77.71
0,0,0,0,0,0.07,4.88,77.71
611,843,758,1095,1951,0.07,4.88,77.71
0,0,0,0,0,0.07,4.88,77.71
845,687,823,1071,1932,0.07,4.88,77.71
0,0,0,0,0,0.97,5.00,77.94
662,817,850,326,1823,0.97,5.00,77.94
0,0,0,0,0,0.97,5.00,77.94
935,713,772,1194,2046,0.97,5.00,77.94
0,0,0,0,0,0.97,5.00,77.94
830,834,818,991,1938,0.82,4.98,78.17
0,0,0,0,0,0.82,4.98,78.17
896,609,679,1434,2015,0.82,4.98,78.17
0,0,0,0,0,0.82,4.98,78.17
1068,787,818,886,1919,0.82,4.98,78.17
0,0,88,0,0,0.61,5.35,77.92
962,813,683,824,1313,0.61,5.35,77.92
0,0,0,184,0,0.61,5.35,77.92
1102,999,628,1317,1760,0.61,5.35,77.92
0,0,74,559,0,0.42,5.07,78.09
1044,756,492,1735,1051,0.42,5.07,78.09
0,0,222,1310,235,0.42,5.07,78.09
857,571,222,1674,191,0.42,5.07,78.09
0,0,381,196,847,0.42,5.07,78.09
0,207,0,0,0,0.26,4.65,78.00
303,207,609,338,809,0.26,4.65,78.00
0,0,0,615,0,0.26,4.65,78.00
178,73,534,1495,1039,0.26,4.65,78.00
112,142,139,399,0,0.26,4.65,78.00
0,436,385,923,1046,0.11,5.10,77.88
0,0,0,178,0,0.11,5.10,77.88
327,428,492,886,1657,0.11,5.10,77.88
0,0,0,0,0,0.11,5.10,77.88
557,661,539,756,1345,0.11,5.10,77.88
0,0,0,0,0,0.96,5.24,78.11
487,441,669,1834,1677,0.96,5.24,78.11
0,0,0,0,0,0.96,5.24,78.11
631,627,711,787,1804,0.96,5.24,78.11
0,0,0,0,0,0.75,4.96,77.81
744,821,553,978,1906,0.75,4.96,77.81
0,0,0,0,0,0.75,4.96,77.81
935,735,841,1735,1734,0.75,4.96,77.81
0,0,0,0,0,0.75,4.96,77.81
775,756,720,923,1830,0.62,5.18,78.01
0,0,0,0,0,0.62,5.18,78.01
958,834,967,787,1830,0.62,5.18,78.01
0,0,0,0,0,0.62,5.18,78.01
1087,917,976,1908,1868,0.62,5.18,78.01
0,0,0,0,0,0.44,4.80,78.06
1169,973,813,1618,1511,0.44,4.80,78.06
0,0,74,498,0,0.44,4.80,78.06
954,644,813,1877,1390,0.44,4.80,78.06
0,0,116,0,0,0.44,4.80,78.06
1001,679,362,1144,886,0.27,5.25,78.00
0,0,222,0,178,0.27,5.25,78.00
666,95,329,1871,0,0.27,5.25,78.00
85,0,395,258,701,0.27,5.25,78.00
85,0,51,0,0,0.11,4.85,78.03
245,406,385,609,1530,0.11,4.85,78.03
0,0,0,0,0,0.11,4.85,78.03
444,467,651,1434,1511,0.11,4.85,78.03
0,0,0,0,0,0.11,4.85,78.03
545,756,669,461,1568,0.93,5.29,77.94
0,0,0,0,0,0.93,5.29,77.94
128,185,516,523,918,0.93,5.29,77.94
112,0,0,676,0,0.93,5.29,77.94
237,558,534,1003,1549,0.93,5.29,77.94
0,0,0,0,0,0.77,4.87,77.97
537,419,669,799,1460,0.77,4.87,77.97
0,0,0,0,0,0.77,4.87,77.97
611,480,609,1360,1358,0.77,4.87,77.97
0,0,0,0,0,0.60,5.25,78.07
541,558,600,1791,1645,0.60,5.25,78.07
0,0,0,0,0,0.60,5.25,78.07
740,453,660,923,1760,0.60,5.25,78.07
0,0,0,0,0,0.60,5.25,78.07
767,761,869,399,1938,0.43,4.89,78.20
186,0,9,326,0,0.43,4.89,78.20
510,250,469,621,1537,0.43,4.89,78.20
0,0,0,0,0,0.43,4.89,78.20
455,458,655,1181,1606,0.43,4.89,78.20
0,0,0,0,0,0.26,5.03,77.83
444,306,734,707,1377,0.26,5.03,77.83
0,0,0,0,0,0.26,5.03,77.83
686,549,720,0,1862,0.26,5.03,77.83
0,0,0,0,0,0.09,5.15,78.07
810,631,799,1194,2002,0.09,5.15,78.07
0,0,0,0,0,0.09,5.15,78.07
810,553,642,30,1938,0.09,5.15,78.07
0,0,0,0,0,0.09,5.15,78.07
744,484,795,1643,1995,0.92,4.80,77.81
0,0,0,0,0,0.92,4.80,77.81
927,718,818,658,1798,0.92,4.80,77.81
0,0,0,0,0,0.92,4.80,77.81
658,636,790,1858,1747,0.92,4.80,77.81
0,0,0,0,0,0.75,5.08,78.00
783,666,813,1970,1677,0.75,5.08,78.00
0,0,0,0,0,0.75,5.08,78.00
997,1038,772,947,2002,0.75,5.08,78.00
0,0,23,0,0,0.75,5.08,78.00
1056,921,818,1809,1511,0.57,4.76,77.73
0,0,74,615,0,0.57,4.76,77.73
869,921,628,639,1530,0.57,4.76,77.73
0,0,232,0,0,0.57,4.76,77.73
795,899,432,689,1186,0.43,5.04,77.92
0,38,273,42,82,0.43,5.04,77.92
455,116,125,492,0,0.43,5.04,77.92
89,116,418,0,962,0.43,5.04,77.92
124,215,4,0,0,0.43,5.04,77.92
346,376,683,960,1396,0.29,5.07,78.16
0,0,0,0,0,0.29,5.07,78.16
377,393,553,991,1517,0.29,5.07,78.16
0,0,0,0,0,0.29,5.07,78.16
565,488,646,756,1938,0.29,5.07,78.16
167,0,0,0,0,0.09,5.21,77.79
366,475,516,1083,1473,0.09,5.21,77.79
0,0,0,0,0,0.09,5.21,77.79
600,800,762,898,1492,0.09,5.21,77.79
0,0,0,0,0,0.09,5.21,77.79
662,410,892,923,1823,0.94,5.03,78.01
0,0,0,0,0,0.94,5.03,78.01
643,623,744,1545,1741,0.94,5.03,78.01
0,0,0,0,0,0.94,5.03,78.01
838,990,739,2148,1900,0.94,5.03,78.01
0,0,0,0,0,0.78,5.44,78.06
1110,973,758,1477,1734,0.78,5.44,78.06
0,0,0,0,0,0.78,5.44,78.06
1301,878,744,1477,1741,0.78,5.44,78.06
0,0,74,0,0,0.62,5.01,77.95
1001,886,772,1489,1639,0.62,5.01,77.95
0,0,176,387,0,0.62,5.01,77.95
931,977,371,1163,1013,0.62,5.01,77.95
0,0,218,0,0,0.62,5.01,77.95
1005,765,595,886,752,0.47,5.21,78.16
0,0,190,0,133,0.47,5.21,78.16
900,142,423,1329,407,0.47,5.21,78.16
116,302,320,578,880,0.47,5.21,78.16
135,0,65,0,0,0.47,5.21,78.16
249,142,399,1126,1211,0.26,4.98,77.84
311,8,139,529,0,0.26,4.98,77.84
0,0,60,0,0,0.26,4.98,77.84
1009,1038,725,1261,1473,0.26,4.98,77.84
0,0,134,0,0,0.12,5.15,78.06
939,1129,520,1403,784,0.12,5.15,78.06
0,0,106,0,0,0.12,5.15,78.06
802,514,297,498,542,0.12,5.15,78.06
0,0,278,0,305,0.12,5.15,78.06
674,350,348,1175,203,0.91,5.27,77.69
198,82,381,596,937,0.91,5.27,77.69
0,0,0,0,0,0.91,5.27,77.69
393,579,669,104,1568,0.91,5.27,77.69
19,42,148,0,0,0.91,5.27,77.69
81,12,441,473,822,0.77,5.18,77.92
62,0,0,0,0,0.77,5.18,77.92
560,579,595,917,1498,0.77,5.18,77.92
0,0,0,0,0,0.77,5.18,77.92
428,168,562,289,1345,0.62,5.05,78.14
0,0,0,0,0,0.62,5.05,78.14
491,731,553,1711,1390,0.62,5.05,78.14
0,0,0,0,0,0.62,5.05,78.14
935,575,618,0,1977,0.62,5.05,78.14
0,0,0,0,0,0.42,5.11,77.77
759,371,785,559,1817,0.42,5.11,77.77
0,0,0,0,0,0.42,5.11,77.77
638,691,837,1280,1951,0.42,5.11,77.77
0,0,0,0,0,0.42,5.11,77.77
795,553,744,1668,1887,0.27,5.14,78.01
0,0,0,0,0,0.27,5.14,78.01
689,683,772,1372,1938,0.27,5.14,78.01
0,0,0,0,0,0.27,5.14,78.01
1145,973,725,874,1906,0.27,5.14,78.01
0,0,0,0,0,0.09,4.71,77.92
962,943,744,2068,1766,0.09,4.71,77.92
0,0,0,0,0,0.09,4.71,77.92
1177,964,683,1902,1728,0.09,4.71,77.92
0,0,18,0,0,0.09,4.71,77.92
923,1038,539,1434,1237,0.92,5.14,77.95
0,0,65,0,0,0.92,5.14,77.95
